transaction_id,customer_id,timestamp,amount,currency,device_id,is_fraud,tx_date,tx_hour,tx_dayofweek,tx_is_weekend,amount_log,cust_day_txn_count,cust_day_total_amount,cust_total_txn_count,cust_avg_amount,country__CN,country__DE,country__GB,country__IN,country__MX,country__US,merchant_category__CLOTHING,merchant_category__CRYPTO_EXCHANGE,merchant_category__ELECTRONICS,merchant_category__GAMBLING,merchant_category__GROCERIES,merchant_category__ONLINE_SUBSCRIPTION,merchant_category__RESTAURANT,merchant_category__TRAVEL,merchant_category__UTILITY_BILL,channel__MOBILE,channel__ONLINE,channel__POS,model_anomaly_score,model_anomaly_flag,country_label,merchant_category_label,channel_label,rule_R1_flag,rule_R2_flag,rule_R3_flag,rule_R4_flag
T0005411,C00004,2025-09-15 02:48:05.227951,13.01,USD,D0254,0,2025-09-15,2,0,0,2.639771360348916,2,22.86,32,38.458125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0559128473067463,0,IN,UTILITY_BILL,POS,0,0,0,0
T0009920,C00004,2025-09-15 05:31:33.227951,9.85,USD,D0225,0,2025-09-15,5,0,0,2.3841650799864684,2,22.86,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.0913976057476131,0,US,UTILITY_BILL,POS,0,0,0,0
T0001441,C00004,2025-09-23 18:53:04.227951,25.12,USD,D0206,0,2025-09-23,18,1,0,3.2627013044082305,1,25.12,32,38.458125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.1121491226785857,0,OTHER,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0014826,C00004,2025-09-26 13:40:31.227951,4.13,USD,D0200,0,2025-09-26,13,4,0,1.6351056591826785,1,4.13,32,38.458125,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.075816185678837,0,CN,RESTAURANT,POS,0,0,0,0
T0013694,C00004,2025-09-27 08:46:17.227951,10.0,USD,D0151,0,2025-09-27,8,5,1,2.3978952727983707,2,25.94,32,38.458125,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.0769506957524435,0,US,GAMBLING,ONLINE,0,0,0,0
T0000795,C00004,2025-09-27 10:55:31.227951,15.94,USD,D0136,0,2025-09-27,10,5,1,2.8296776892239084,2,25.94,32,38.458125,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0579632364275913,0,IN,GROCERIES,ONLINE,0,0,0,0
T0010326,C00004,2025-09-29 01:59:35.227951,45.16,USD,D0160,0,2025-09-29,1,0,0,3.832113622199844,1,45.16,32,38.458125,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.031654059576885,0,GB,TRAVEL,MOBILE,0,0,0,0
T0008386,C00004,2025-09-30 09:06:33.227951,29.84,USD,D0010,0,2025-09-30,9,1,0,3.4288125486951286,1,29.84,32,38.458125,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.0470339523975362,0,MX,CLOTHING,MOBILE,0,0,0,0
T0006655,C00004,2025-10-02 00:25:19.227951,20.12,USD,D0137,0,2025-10-02,0,3,0,3.050220458838061,2,75.59,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.140396066244672,0,US,OTHER,POS,0,0,0,0
T0002648,C00004,2025-10-02 17:52:11.227951,55.47,USD,D0017,0,2025-10-02,17,3,0,4.033709523684745,2,75.59,32,38.458125,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.071036220524229,0,GB,RESTAURANT,OTHER,0,0,0,0
T0000964,C00004,2025-10-03 04:37:10.227951,27.79,USD,D0310,0,2025-10-03,4,4,0,3.3600281046240843,1,27.79,32,38.458125,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0744170258797586,0,MX,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0013275,C00004,2025-10-08 19:49:05.227951,30.41,USD,D0346,0,2025-10-08,19,2,0,3.447126313550555,1,30.41,32,38.458125,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1329119501555876,0,US,GROCERIES,POS,0,0,0,0
T0004648,C00004,2025-10-09 19:48:11.227951,37.94,USD,D0369,0,2025-10-09,19,3,0,3.6620219999440535,1,37.94,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.1122316416524401,0,US,UTILITY_BILL,OTHER,0,0,0,0
T0014778,C00004,2025-10-12 22:29:04.227951,4.84,USD,D0361,0,2025-10-12,22,6,1,1.7647307968401356,1,4.84,32,38.458125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0368731207144106,0,DE,GROCERIES,ONLINE,0,0,0,0
T0009367,C00004,2025-10-13 13:11:17.227951,3.43,USD,D0022,0,2025-10-13,13,0,0,1.4883995840570443,1,3.43,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.1118030945855592,0,US,RESTAURANT,OTHER,0,0,0,0
T0001533,C00004,2025-10-15 04:40:38.227951,32.31,USD,D0110,0,2025-10-15,4,2,0,3.5058576522055884,1,32.31,32,38.458125,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.1064720448131663,0,US,ELECTRONICS,POS,0,0,0,0
T0002239,C00004,2025-10-19 22:44:33.227951,15.9,USD,D0217,0,2025-10-19,22,6,1,2.827313621929028,1,15.9,32,38.458125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.099656706417113,0,OTHER,CLOTHING,OTHER,0,0,0,0
T0013960,C00004,2025-10-25 02:26:35.227951,11.24,USD,D0254,0,2025-10-25,2,5,1,2.50470927708418,1,11.24,32,38.458125,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1115484038278799,0,US,GROCERIES,POS,0,0,0,0
T0000071,C00004,2025-10-27 13:54:44.227951,2.03,USD,D0319,0,2025-10-27,13,0,0,1.1085626195212777,1,2.03,32,38.458125,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.0581633425183261,0,DE,CLOTHING,OTHER,0,0,0,0
T0004501,C00004,2025-10-30 01:32:40.227951,46.84,USD,D0005,0,2025-10-30,1,3,0,3.867862109642376,1,46.84,32,38.458125,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0780067479030003,0,MX,GROCERIES,POS,0,0,0,0
T0002423,C00004,2025-11-01 20:38:09.227951,205.65,USD,D0070,0,2025-11-01,20,5,1,5.331026540957741,1,205.65,32,38.458125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0256441837945265,0,OTHER,ELECTRONICS,POS,0,0,0,0
T0011736,C00004,2025-11-04 04:44:44.227951,59.14,USD,D0191,0,2025-11-04,4,1,0,4.096675177560383,1,59.14,32,38.458125,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.0634732039577723,0,GB,TRAVEL,OTHER,0,0,0,0
T0007106,C00004,2025-11-06 09:32:17.227951,12.0,USD,D0236,0,2025-11-06,9,3,0,2.5649493574615367,1,12.0,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.1093713329997756,0,US,UTILITY_BILL,ONLINE,0,0,0,0
T0013535,C00004,2025-11-17 16:16:37.227951,66.6,USD,D0315,0,2025-11-17,16,0,0,4.213607983048918,1,66.6,32,38.458125,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0633017461706849,0,CN,RESTAURANT,POS,0,0,0,0
T0002334,C00004,2025-11-19 02:26:29.227951,5.82,USD,D0232,0,2025-11-19,2,2,0,1.9198594718553708,1,5.82,32,38.458125,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.1011847722824211,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0014419,C00004,2025-11-21 18:50:49.227951,27.71,USD,D0393,0,2025-11-21,18,4,0,3.357245494132973,1,27.71,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.125177326640815,0,US,RESTAURANT,ONLINE,0,0,0,0
T0012779,C00004,2025-11-28 03:34:24.227951,43.06,USD,D0157,0,2025-11-28,3,4,0,3.785552341374197,2,63.02,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.0835746648304308,0,US,UTILITY_BILL,ONLINE,0,0,0,0
T0008413,C00004,2025-11-28 20:53:52.227951,19.96,USD,D0071,0,2025-11-28,20,4,0,3.0426158594528414,2,63.02,32,38.458125,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0726674322897401,0,CN,RESTAURANT,POS,0,0,0,0
T0000047,C00004,2025-12-02 00:31:24.227951,131.22,USD,D0187,0,2025-12-02,0,1,0,4.884467201905432,1,131.22,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.0473135246963006,0,US,UTILITY_BILL,OTHER,0,0,0,0
T0014951,C00004,2025-12-03 15:28:49.227951,144.38,USD,D0163,0,2025-12-03,15,2,0,4.97935100405649,1,144.38,32,38.458125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.05452386807877,0,US,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0003997,C00005,2025-09-07 12:20:31.227951,12.42,USD,D0116,0,2025-09-07,12,6,1,2.596746131543536,1,12.42,24,44.526250000000005,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.0617262821808,0,CN,GROCERIES,OTHER,0,0,0,0
T0000755,C00005,2025-09-08 03:46:16.227951,16.8,USD,D0259,0,2025-09-08,3,0,0,2.87919845729804,1,16.8,24,44.526250000000005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.1002887380516314,0,OTHER,CLOTHING,ONLINE,0,0,0,0
T0006418,C00005,2025-09-10 15:32:27.227951,15.71,USD,D0378,0,2025-09-10,15,2,0,2.8160073426073025,1,15.71,24,44.526250000000005,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.0744814774210674,0,MX,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0010849,C00005,2025-09-11 22:00:37.227951,23.0,USD,D0327,0,2025-09-11,22,3,0,3.1780538303479458,1,23.0,24,44.526250000000005,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0552708337845626,0,CN,ELECTRONICS,POS,0,0,0,0
T0014471,C00005,2025-09-14 14:42:10.227951,8.37,USD,D0168,0,2025-09-14,14,6,1,2.2375130962503307,1,8.37,24,44.526250000000005,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.0325515690170251,0,MX,GAMBLING,POS,0,0,0,0
T0001706,C00005,2025-09-20 04:10:57.227951,50.39,USD,D0001,0,2025-09-20,4,5,1,3.939443601004138,2,83.22,24,44.526250000000005,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.0536030466325282,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0005236,C00005,2025-09-20 21:29:11.227951,32.83,USD,D0153,0,2025-09-20,21,5,1,3.521347982792617,2,83.22,24,44.526250000000005,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0155098238827173,0,GB,CLOTHING,ONLINE,0,0,0,0
T0013475,C00005,2025-09-21 20:23:10.227951,91.75,USD,D0306,0,2025-09-21,20,6,1,4.529907701487544,1,91.75,24,44.526250000000005,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.0657718897874882,0,US,GROCERIES,POS,0,0,0,0
T0013041,C00005,2025-09-25 03:42:55.227951,35.82,USD,D0236,0,2025-09-25,3,3,0,3.606041175804932,1,35.82,24,44.526250000000005,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.0956976186127798,0,US,ELECTRONICS,POS,0,0,0,0
T0012318,C00005,2025-09-30 20:27:08.227951,23.35,USD,D0387,0,2025-09-30,20,1,0,3.192531849528599,1,23.35,24,44.526250000000005,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0567113120503375,0,MX,ELECTRONICS,ONLINE,0,0,0,0
T0000793,C00005,2025-10-09 13:09:06.227951,6.98,USD,D0396,0,2025-10-09,13,3,0,2.0769384114617173,1,6.98,24,44.526250000000005,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.1128462269505294,0,US,RESTAURANT,ONLINE,0,0,0,0
T0000179,C00005,2025-10-19 09:29:01.227951,41.44,USD,D0045,0,2025-10-19,9,6,1,3.7480913137457823,1,41.44,24,44.526250000000005,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.044370004282177,0,CN,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0014873,C00005,2025-10-26 00:53:01.227951,11.43,USD,D0261,0,2025-10-26,0,6,1,2.52011290552262,1,11.43,24,44.526250000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1268193344438754,0,OTHER,OTHER,OTHER,0,0,0,0
T0004709,C00005,2025-11-04 12:57:57.227951,11.55,USD,D0089,0,2025-11-04,12,1,0,2.529720665577793,2,39.53,24,44.526250000000005,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0529005122475618,0,GB,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0002599,C00005,2025-11-04 13:15:39.227951,27.98,USD,D0007,0,2025-11-04,13,1,0,3.3666059368925363,2,39.53,24,44.526250000000005,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.0918665663134554,0,US,CLOTHING,POS,0,0,0,0
T0011455,C00005,2025-11-09 15:52:00.227951,253.01,USD,D0120,0,2025-11-09,15,6,1,5.537373636322296,2,275.44,24,44.526250000000005,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.0067198980586334,1,US,GROCERIES,POS,0,0,0,0
T0010442,C00005,2025-11-09 17:27:01.227951,22.43,USD,D0313,0,2025-11-09,17,6,1,3.1540172525197043,2,275.44,24,44.526250000000005,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.0222748847525022,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0005864,C00005,2025-11-12 04:07:16.227951,21.91,USD,D0334,0,2025-11-12,4,2,0,3.1315734964654043,3,336.0400000000001,24,44.526250000000005,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.0102735729621951,1,US,CLOTHING,MOBILE,0,0,0,0
T0013597,C00005,2025-11-12 06:30:40.227951,308.16,USD,D0191,1,2025-11-12,6,2,0,5.733858942238671,3,336.0400000000001,24,44.526250000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0328003967431147,1,OTHER,UTILITY_BILL,POS,0,0,0,0
T0014638,C00005,2025-11-12 06:41:23.227951,5.97,USD,D0055,0,2025-11-12,6,2,0,1.9416152247724323,3,336.0400000000001,24,44.526250000000005,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0311045321999322,1,MX,UTILITY_BILL,ONLINE,0,0,0,0
T0007560,C00005,2025-11-13 02:45:54.227951,10.31,USD,D0050,0,2025-11-13,2,3,0,2.425687290128029,1,10.31,24,44.526250000000005,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0799240810209664,0,DE,RESTAURANT,POS,0,0,0,0
T0003676,C00005,2025-11-23 15:39:14.227951,6.8,USD,D0116,0,2025-11-23,15,6,1,2.0541237336955462,1,6.8,24,44.526250000000005,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.0390941751618997,0,MX,CLOTHING,POS,0,0,0,0
T0000411,C00005,2025-11-28 18:29:25.227951,20.38,USD,D0202,0,2025-11-28,18,4,0,3.062455905596899,1,20.38,24,44.526250000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0653119187879953,0,CN,UTILITY_BILL,POS,0,0,0,0
T0002750,C00005,2025-12-02 03:19:09.227951,9.84,USD,D0141,0,2025-12-02,3,1,0,2.3832429960115,1,9.84,24,44.526250000000005,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.0996750926680086,0,US,ELECTRONICS,OTHER,0,0,0,0
T0009875,C00006,2025-09-07 14:45:31.227951,2.89,USD,D0377,0,2025-09-07,14,6,1,1.358409157630355,1,2.89,36,22.36055555555556,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.0317845111445403,0,MX,ELECTRONICS,OTHER,0,0,0,0
T0013630,C00006,2025-09-12 05:44:47.227951,22.47,USD,D0187,0,2025-09-12,5,4,0,3.1557230098629323,1,22.47,36,22.36055555555556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1526058791273246,0,OTHER,OTHER,ONLINE,0,0,0,0
T0011845,C00006,2025-09-14 05:45:02.227951,2.01,USD,D0011,0,2025-09-14,5,6,1,1.1019400787607845,1,2.01,36,22.36055555555556,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.0177908747244514,0,IN,TRAVEL,ONLINE,0,0,0,0
T0006228,C00006,2025-09-21 02:52:52.227951,62.85,USD,D0343,0,2025-09-21,2,6,1,4.156536582478548,1,62.85,36,22.36055555555556,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0218421054981857,0,MX,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0013446,C00006,2025-09-22 23:11:44.227951,25.59,USD,D0167,0,2025-09-22,23,0,0,3.2805352052549286,1,25.59,36,22.36055555555556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.0427877968086296,0,MX,UTILITY_BILL,ONLINE,0,0,0,0
T0008142,C00006,2025-09-24 09:24:58.227951,2.17,USD,D0396,0,2025-09-24,9,2,0,1.1537315878891892,2,12.28,36,22.36055555555556,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0590839005984644,0,IN,GROCERIES,POS,0,0,0,0
T0012566,C00006,2025-09-24 13:42:23.227951,10.11,USD,D0159,0,2025-09-24,13,2,0,2.4078456036515385,2,12.28,36,22.36055555555556,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.1121563636406249,0,US,GROCERIES,ONLINE,0,0,0,0
T0004632,C00006,2025-09-27 06:45:49.227951,9.97,USD,D0301,0,2025-09-27,6,5,1,2.395164274287139,1,9.97,36,22.36055555555556,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0862589807084229,0,OTHER,ELECTRONICS,ONLINE,0,0,0,0
T0007324,C00006,2025-09-30 14:48:04.227951,40.4,USD,D0314,0,2025-09-30,14,1,0,3.7232808808312687,2,48.73,36,22.36055555555556,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.0679935605793668,0,GB,RESTAURANT,OTHER,0,0,0,0
T0010596,C00006,2025-09-30 21:52:51.227951,8.33,USD,D0015,0,2025-09-30,21,1,0,2.233235014859253,2,48.73,36,22.36055555555556,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0471997749033544,0,MX,GROCERIES,ONLINE,0,0,0,0
T0007107,C00006,2025-10-01 18:59:35.227951,17.32,USD,D0031,0,2025-10-01,18,2,0,2.9079933592459843,1,17.32,36,22.36055555555556,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.039627464510767,0,CN,ELECTRONICS,MOBILE,0,0,0,0
T0010505,C00006,2025-10-05 00:39:29.227951,19.39,USD,D0138,0,2025-10-05,0,6,1,3.015044584586364,1,19.39,36,22.36055555555556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0330067417783647,0,GB,UTILITY_BILL,POS,0,0,0,0
T0014576,C00006,2025-10-07 08:47:01.227951,15.79,USD,D0363,0,2025-10-07,8,1,0,2.8207834710894493,1,15.79,36,22.36055555555556,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.1353603568079876,0,OTHER,RESTAURANT,OTHER,0,0,0,0
T0001812,C00006,2025-10-08 21:24:06.227951,4.36,USD,D0338,0,2025-10-08,21,2,0,1.6789639750827108,1,4.36,36,22.36055555555556,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.0859233680930217,0,US,CLOTHING,ONLINE,0,0,0,0
T0000988,C00006,2025-10-09 09:38:01.227951,49.52,USD,D0251,0,2025-10-09,9,3,0,3.9223692974822906,1,49.52,36,22.36055555555556,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0688387651697298,0,GB,GROCERIES,ONLINE,0,0,0,0
