transaction_id,customer_id,timestamp,amount,currency,country,merchant_category,channel,device_id,is_fraud
T0000258,C00432,2025-09-25 08:52:00.227951,12.84,USD,CA,TRAVEL,POS,D0330,0
T0000259,C00486,2025-11-28 12:52:22.227951,38.48,USD,IN,GAMBLING,POS,D0378,0
T0000260,C00424,2025-10-11 09:13:46.227951,29.17,USD,GB,CLOTHING,POS,D0016,0
T0000261,C00468,2025-11-06 07:10:01.227951,28.9,USD,US,GROCERIES,ONLINE,D0341,0
T0000262,C00120,2025-10-20 17:43:27.227951,44.52,USD,DE,GROCERIES,ATM,D0132,0
T0000263,C00441,2025-11-24 03:35:30.227951,148.93,USD,IN,CLOTHING,POS,D0065,0
T0000264,C00218,2025-11-14 19:15:48.227951,2.39,USD,US,CLOTHING,MOBILE,D0385,0
T0000265,C00396,2025-11-22 01:38:58.227951,6.31,USD,GB,ONLINE_SUBSCRIPTION,ATM,D0150,0
T0000266,C00059,2025-09-15 03:51:06.227951,37.12,USD,IN,CLOTHING,ONLINE,D0392,0
T0000267,C00365,2025-10-30 17:02:21.227951,68.92,USD,US,ELECTRONICS,ONLINE,D0048,0
T0000268,C00441,2025-11-16 14:07:25.227951,10.23,USD,MX,RESTAURANT,POS,D0349,0
T0000269,C00034,2025-09-08 05:14:18.227951,29.25,USD,GB,CLOTHING,ONLINE,D0066,0
T0000270,C00314,2025-11-05 05:03:24.227951,19.64,USD,GB,ONLINE_SUBSCRIPTION,POS,D0185,0
T0000271,C00481,2025-10-23 01:31:27.227951,4.1,USD,CA,GROCERIES,POS,D0138,0
T0000272,C00093,2025-09-14 18:34:20.227951,48.26,USD,US,ELECTRONICS,ATM,D0389,0
T0000273,C00123,2025-09-13 07:51:02.227951,38.78,USD,US,ATM_WITHDRAWAL,ONLINE,D0172,0
T0000274,C00067,2025-10-14 20:35:14.227951,31.16,USD,CA,CLOTHING,MOBILE,D0383,0
T0000275,C00331,2025-09-09 16:43:29.227951,9.66,USD,US,RESTAURANT,MOBILE,D0019,0
T0000276,C00156,2025-11-29 06:57:02.227951,5.52,USD,US,GROCERIES,POS,D0334,0
T0000277,C00469,2025-09-20 01:53:56.227951,13.79,USD,IN,UTILITY_BILL,ONLINE,D0159,0
T0000278,C00397,2025-10-16 02:41:49.227951,50.21,USD,MX,UTILITY_BILL,POS,D0076,0
T0000279,C00257,2025-10-01 19:19:28.227951,6.51,USD,US,GROCERIES,ATM,D0283,0
T0000280,C00271,2025-11-19 18:18:14.227951,46.02,USD,GB,ATM_WITHDRAWAL,MOBILE,D0051,0
T0000281,C00462,2025-11-16 16:21:56.227951,35.03,USD,US,CLOTHING,ATM,D0388,0
T0000282,C00219,2025-11-08 11:54:47.227951,1.14,USD,US,ELECTRONICS,POS,D0145,0
T0000283,C00098,2025-10-11 07:07:02.227951,70.02,USD,IN,GROCERIES,ATM,D0178,0
T0000284,C00097,2025-11-28 19:44:27.227951,88.01,USD,CN,GROCERIES,POS,D0083,0
T0000285,C00142,2025-12-02 21:03:08.227951,36.7,USD,CN,CLOTHING,MOBILE,D0390,0
T0000286,C00021,2025-09-27 08:00:03.227951,14.53,USD,US,GROCERIES,POS,D0078,0
T0000287,C00075,2025-10-27 05:34:23.227951,25.94,USD,MX,CLOTHING,ONLINE,D0081,0
T0000288,C00254,2025-11-17 02:43:23.227951,186.74,USD,US,ATM_WITHDRAWAL,MOBILE,D0139,0
T0000289,C00057,2025-09-14 05:06:47.227951,186.66,USD,CN,ELECTRONICS,MOBILE,D0151,0
T0000290,C00163,2025-11-14 10:19:57.227951,16.29,USD,US,RESTAURANT,POS,D0261,0
T0000291,C00088,2025-11-05 14:49:32.227951,45.81,USD,CN,RESTAURANT,ONLINE,D0068,0
T0000292,C00358,2025-11-29 08:40:08.227951,7.93,USD,CA,GROCERIES,ONLINE,D0208,0
T0000293,C00016,2025-10-21 19:09:33.227951,12.94,USD,CA,UTILITY_BILL,ONLINE,D0191,0
T0000294,C00461,2025-10-14 00:28:37.227951,28.81,USD,IN,ONLINE_SUBSCRIPTION,POS,D0255,0
T0000295,C00306,2025-09-10 15:15:45.227951,205.57,USD,US,CLOTHING,ATM,D0190,0
T0000296,C00359,2025-09-11 11:46:37.227951,33.44,USD,CN,ONLINE_SUBSCRIPTION,ATM,D0171,0
T0000297,C00229,2025-11-02 11:24:21.227951,200.25,USD,US,ONLINE_SUBSCRIPTION,POS,D0265,0
T0000298,C00390,2025-11-05 12:40:03.227951,9.73,USD,GB,ELECTRONICS,ONLINE,D0325,0
T0000299,C00185,2025-10-21 13:54:32.227951,5.55,USD,GB,ELECTRONICS,POS,D0298,0
T0000300,C00175,2025-09-17 20:45:27.227951,61.87,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0357,0
T0000301,C00367,2025-09-30 14:14:57.227951,163.37,USD,US,UTILITY_BILL,POS,D0079,0
T0000302,C00198,2025-10-02 06:44:02.227951,35.28,USD,US,ATM_WITHDRAWAL,ATM,D0283,0
T0000303,C00419,2025-09-21 19:51:09.227951,48.33,USD,US,CLOTHING,POS,D0110,0
T0000304,C00125,2025-10-03 19:27:43.227951,19.64,USD,US,CLOTHING,ONLINE,D0028,0
T0000305,C00212,2025-10-19 08:41:18.227951,27.74,USD,US,TRAVEL,ATM,D0179,0
T0000306,C00220,2025-11-18 21:51:56.227951,10.76,USD,US,ELECTRONICS,POS,D0187,0
T0000307,C00172,2025-10-11 08:18:43.227951,2.44,USD,US,TRAVEL,POS,D0109,0
T0000308,C00183,2025-09-17 20:11:08.227951,34.75,USD,CN,RESTAURANT,POS,D0095,0
T0000309,C00270,2025-11-13 17:52:42.227951,9.83,USD,US,CLOTHING,ONLINE,D0347,0
T0000310,C00312,2025-12-04 22:56:04.227951,1.28,USD,CA,ATM_WITHDRAWAL,MOBILE,D0316,0
T0000311,C00180,2025-10-17 13:04:27.227951,66.59,USD,CA,GROCERIES,ONLINE,D0198,0
T0000312,C00246,2025-10-12 17:21:54.227951,27.37,USD,DE,CLOTHING,ATM,D0044,0
T0000313,C00357,2025-09-26 07:50:46.227951,42.49,USD,IN,ATM_WITHDRAWAL,MOBILE,D0349,0
T0000314,C00060,2025-11-25 03:38:39.227951,46.52,USD,CN,ELECTRONICS,POS,D0242,0
T0000315,C00315,2025-11-29 13:16:55.227951,3.38,USD,US,CLOTHING,POS,D0068,0
T0000316,C00112,2025-09-23 15:03:47.227951,9.73,USD,US,UTILITY_BILL,ONLINE,D0333,0
T0000317,C00002,2025-11-06 09:08:02.227951,9.69,USD,DE,GROCERIES,ATM,D0106,0
T0000318,C00461,2025-11-27 06:09:30.227951,23.1,USD,US,GAMBLING,ATM,D0094,0
T0000319,C00481,2025-09-30 22:04:13.227951,6.27,USD,DE,RESTAURANT,ONLINE,D0173,0
T0000320,C00350,2025-09-28 20:01:03.227951,16.12,USD,MX,TRAVEL,POS,D0334,0
T0000321,C00421,2025-09-25 05:42:15.227951,20.69,USD,CN,CLOTHING,MOBILE,D0016,0
T0000322,C00105,2025-09-24 18:44:18.227951,17.24,USD,US,ATM_WITHDRAWAL,POS,D0158,0
T0000323,C00170,2025-11-12 07:08:46.227951,1.93,USD,GB,RESTAURANT,POS,D0164,0
T0000324,C00218,2025-10-19 05:00:12.227951,4.9,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0393,0
T0000325,C00083,2025-10-13 03:02:39.227951,27.68,USD,DE,UTILITY_BILL,POS,D0292,0
T0000326,C00044,2025-11-12 23:20:25.227951,62.35,USD,US,CLOTHING,POS,D0074,0
T0000327,C00202,2025-10-17 19:19:52.227951,33.38,USD,CA,TRAVEL,MOBILE,D0321,0
T0000328,C00319,2025-09-30 00:05:21.227951,15.61,USD,US,RESTAURANT,POS,D0377,0
T0000329,C00257,2025-10-12 05:53:08.227951,370.27,USD,US,ATM_WITHDRAWAL,POS,D0015,1
T0000330,C00043,2025-09-20 15:15:22.227951,21.04,USD,US,TRAVEL,POS,D0367,0
T0000331,C00308,2025-11-21 15:36:58.227951,1.93,USD,CN,RESTAURANT,POS,D0347,0
T0000332,C00271,2025-10-03 13:59:27.227951,8.75,USD,US,TRAVEL,POS,D0312,0
T0000333,C00080,2025-11-29 12:38:50.227951,3.44,USD,US,ELECTRONICS,ATM,D0211,0
T0000334,C00493,2025-11-12 02:10:03.227951,33.22,USD,US,TRAVEL,POS,D0048,0
T0000335,C00494,2025-09-27 12:16:25.227951,21.19,USD,CN,CLOTHING,ONLINE,D0158,0
T0000336,C00417,2025-11-15 21:08:52.227951,12.1,USD,US,RESTAURANT,ONLINE,D0271,0
T0000337,C00127,2025-10-23 03:20:16.227951,4.19,USD,US,TRAVEL,MOBILE,D0289,0
T0000338,C00408,2025-11-27 16:02:24.227951,218.54,USD,IN,RESTAURANT,ONLINE,D0190,0
T0000339,C00036,2025-12-03 20:34:50.227951,10.01,USD,US,ELECTRONICS,ATM,D0114,0
T0000340,C00259,2025-11-15 23:05:42.227951,18.37,USD,MX,UTILITY_BILL,ATM,D0121,0
T0000341,C00125,2025-11-14 09:04:46.227951,3.99,USD,DE,ONLINE_SUBSCRIPTION,ONLINE,D0332,0
T0000342,C00474,2025-09-08 06:16:34.227951,4.48,USD,GB,CRYPTO_EXCHANGE,ONLINE,D0198,1
T0000343,C00238,2025-09-11 00:42:57.227951,38.1,USD,CN,ATM_WITHDRAWAL,POS,D0159,0
T0000344,C00209,2025-11-30 02:58:58.227951,11.77,USD,CA,TRAVEL,POS,D0346,0
T0000345,C00112,2025-11-12 04:58:09.227951,24.01,USD,US,RESTAURANT,ONLINE,D0311,0
T0000346,C00400,2025-09-28 04:10:26.227951,3.53,USD,US,GROCERIES,MOBILE,D0284,0
T0000347,C00054,2025-11-02 06:16:22.227951,1.96,USD,US,CLOTHING,ONLINE,D0180,0
T0000348,C00031,2025-11-02 16:48:40.227951,55.98,USD,US,ATM_WITHDRAWAL,ATM,D0140,0
T0000349,C00486,2025-10-28 03:15:30.227951,17.94,USD,IN,UTILITY_BILL,MOBILE,D0368,0
T0000350,C00414,2025-10-05 22:56:04.227951,36.83,USD,US,RESTAURANT,POS,D0048,0
T0000351,C00191,2025-09-12 11:28:49.227951,137.41,USD,CA,GROCERIES,POS,D0331,0
T0000352,C00368,2025-10-28 06:46:52.227951,21.61,USD,US,ONLINE_SUBSCRIPTION,ATM,D0255,0
T0000353,C00220,2025-10-23 01:15:09.227951,4.75,USD,US,ELECTRONICS,POS,D0187,0
T0000354,C00035,2025-09-21 08:02:41.227951,8.85,USD,MX,RESTAURANT,POS,D0099,0
T0000355,C00400,2025-11-20 20:20:02.227951,5.41,USD,CN,GAMBLING,ATM,D0032,0
T0000356,C00441,2025-11-13 21:54:54.227951,12.28,USD,IN,RESTAURANT,ONLINE,D0364,0
T0000357,C00056,2025-10-02 14:42:14.227951,11.41,USD,US,RESTAURANT,ONLINE,D0249,0
T0000358,C00223,2025-10-30 23:47:12.227951,7.17,USD,GB,GROCERIES,ONLINE,D0270,0
T0000359,C00280,2025-11-06 11:51:10.227951,6.98,USD,US,ELECTRONICS,ONLINE,D0035,0
T0000360,C00499,2025-09-26 01:46:38.227951,8.02,USD,CN,TRAVEL,POS,D0332,0
T0000361,C00232,2025-10-25 04:23:12.227951,21.59,USD,US,CLOTHING,ONLINE,D0248,0
T0000362,C00361,2025-11-28 13:52:44.227951,5.22,USD,DE,CLOTHING,ONLINE,D0295,0
T0000363,C00061,2025-09-12 12:39:33.227951,22.1,USD,US,CLOTHING,MOBILE,D0197,0
T0000364,C00279,2025-10-18 05:02:05.227951,60.9,USD,US,ELECTRONICS,POS,D0087,0
T0000365,C00073,2025-09-14 15:04:03.227951,19.93,USD,CA,ELECTRONICS,ATM,D0293,0
T0000366,C00355,2025-09-08 22:54:16.227951,14.48,USD,DE,GROCERIES,MOBILE,D0067,0
T0000367,C00201,2025-11-01 11:00:11.227951,31.26,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0304,0
T0000368,C00077,2025-09-26 19:43:45.227951,32.36,USD,CA,CLOTHING,ATM,D0340,0
T0000369,C00180,2025-12-04 22:55:56.227951,2.79,USD,IN,RESTAURANT,POS,D0105,0
T0000370,C00320,2025-10-28 11:32:35.227951,39.03,USD,US,UTILITY_BILL,ONLINE,D0255,0
T0000371,C00361,2025-11-22 10:59:55.227951,43.35,USD,IN,RESTAURANT,ONLINE,D0333,0
T0000372,C00113,2025-10-03 08:22:44.227951,47.49,USD,DE,UTILITY_BILL,MOBILE,D0362,0
T0000373,C00291,2025-11-16 22:06:39.227951,21.27,USD,US,RESTAURANT,ONLINE,D0224,0
T0000374,C00088,2025-10-21 13:20:54.227951,25.02,USD,MX,ELECTRONICS,ONLINE,D0134,0
T0000375,C00213,2025-10-05 19:43:29.227951,20.31,USD,DE,RESTAURANT,ATM,D0179,0
T0000376,C00029,2025-09-26 13:39:24.227951,20.75,USD,DE,CLOTHING,POS,D0127,0
T0000377,C00057,2025-09-21 23:47:07.227951,25.31,USD,US,RESTAURANT,POS,D0022,0
T0000378,C00462,2025-10-28 09:59:36.227951,16.97,USD,CA,ATM_WITHDRAWAL,POS,D0243,0
T0000379,C00115,2025-10-16 01:59:19.227951,6.79,USD,GB,GROCERIES,ATM,D0357,0
T0000380,C00064,2025-09-07 01:15:30.227951,16.3,USD,IN,UTILITY_BILL,ONLINE,D0060,0
T0000381,C00449,2025-09-24 07:29:23.227951,11.45,USD,DE,TRAVEL,ONLINE,D0381,0
T0000382,C00436,2025-10-20 12:38:23.227951,41.67,USD,MX,CLOTHING,POS,D0090,0
T0000383,C00367,2025-09-10 04:44:35.227951,83.27,USD,US,CRYPTO_EXCHANGE,POS,D0176,0
T0000384,C00272,2025-11-03 00:31:22.227951,6.93,USD,US,TRAVEL,ATM,D0284,0
T0000385,C00023,2025-09-15 07:30:19.227951,9.18,USD,US,ONLINE_SUBSCRIPTION,POS,D0017,0
T0000386,C00433,2025-09-26 04:25:03.227951,4.26,USD,US,ELECTRONICS,POS,D0329,0
T0000387,C00284,2025-11-28 08:56:44.227951,58.63,USD,US,UTILITY_BILL,POS,D0370,0
T0000388,C00260,2025-11-30 17:37:43.227951,20.75,USD,US,TRAVEL,MOBILE,D0362,0
T0000389,C00117,2025-12-02 10:11:47.227951,33.44,USD,US,GROCERIES,ATM,D0245,0
T0000390,C00470,2025-10-31 09:17:37.227951,10.85,USD,IN,CLOTHING,POS,D0296,0
T0000391,C00355,2025-09-12 19:29:59.227951,56.09,USD,IN,ATM_WITHDRAWAL,ONLINE,D0204,0
T0000392,C00273,2025-10-04 03:50:43.227951,11.21,USD,DE,TRAVEL,POS,D0070,0
T0000393,C00189,2025-09-25 19:45:15.227951,13.42,USD,US,UTILITY_BILL,ONLINE,D0086,0
T0000394,C00474,2025-11-22 10:06:52.227951,19.43,USD,GB,ATM_WITHDRAWAL,POS,D0247,0
T0000395,C00239,2025-11-28 11:04:14.227951,22.08,USD,CA,GAMBLING,MOBILE,D0061,0
T0000396,C00226,2025-09-14 00:24:41.227951,9.47,USD,US,RESTAURANT,POS,D0190,0
T0000397,C00378,2025-11-12 21:36:25.227951,25.67,USD,MX,RESTAURANT,ATM,D0208,0
T0000398,C00159,2025-11-20 21:45:48.227951,49.8,USD,US,UTILITY_BILL,ONLINE,D0047,0
T0000399,C00177,2025-11-24 17:15:48.227951,10.59,USD,US,GROCERIES,POS,D0275,0
T0000400,C00067,2025-09-10 07:47:13.227951,25.49,USD,IN,GROCERIES,ONLINE,D0166,0
T0000401,C00271,2025-10-23 00:42:56.227951,14.78,USD,US,GROCERIES,ONLINE,D0150,0
T0000402,C00165,2025-11-03 16:20:45.227951,3.02,USD,US,GROCERIES,POS,D0183,0
T0000403,C00162,2025-10-11 12:39:28.227951,11.47,USD,US,ELECTRONICS,ONLINE,D0237,0
T0000404,C00073,2025-09-08 00:37:05.227951,24.49,USD,MX,RESTAURANT,ONLINE,D0041,0
T0000405,C00049,2025-11-15 12:21:17.227951,34.65,USD,US,GROCERIES,ONLINE,D0305,0
T0000406,C00452,2025-10-01 16:38:48.227951,27.22,USD,DE,ONLINE_SUBSCRIPTION,MOBILE,D0392,0
T0000407,C00369,2025-09-09 20:55:48.227951,10.32,USD,MX,CLOTHING,POS,D0135,0
T0000408,C00046,2025-12-03 22:46:51.227951,18.28,USD,CA,ELECTRONICS,ATM,D0130,0
T0000409,C00002,2025-10-19 05:49:38.227951,118.77,USD,US,CLOTHING,POS,D0021,0
T0000410,C00363,2025-11-30 03:33:44.227951,23.55,USD,GB,CLOTHING,POS,D0170,0
T0000411,C00005,2025-11-28 18:29:25.227951,20.38,USD,CN,UTILITY_BILL,POS,D0202,0
T0000412,C00364,2025-11-22 10:02:56.227951,4.61,USD,CN,RESTAURANT,ATM,D0156,0
T0000413,C00165,2025-10-23 19:49:29.227951,74.31,USD,US,RESTAURANT,POS,D0013,0
T0000414,C00202,2025-10-11 07:49:55.227951,41.97,USD,CA,GAMBLING,POS,D0270,0
T0000415,C00187,2025-09-29 18:34:09.227951,50.53,USD,CA,RESTAURANT,ONLINE,D0187,0
T0000416,C00327,2025-10-08 13:52:05.227951,7.43,USD,US,CLOTHING,POS,D0360,0
T0000417,C00215,2025-10-06 21:35:13.227951,43.24,USD,DE,CLOTHING,POS,D0096,0
T0000418,C00340,2025-11-12 07:13:19.227951,21.2,USD,US,ATM_WITHDRAWAL,MOBILE,D0243,0
T0000419,C00076,2025-11-08 23:50:18.227951,6.73,USD,CA,UTILITY_BILL,POS,D0065,0
T0000420,C00056,2025-10-22 18:51:49.227951,14.75,USD,US,GROCERIES,ONLINE,D0006,0
T0000421,C00037,2025-11-28 13:13:34.227951,16.51,USD,MX,GROCERIES,POS,D0096,0
T0000422,C00168,2025-09-30 17:05:59.227951,21.25,USD,US,RESTAURANT,POS,D0154,0
T0000423,C00491,2025-10-06 13:43:09.227951,8.04,USD,US,GROCERIES,POS,D0081,0
T0000424,C00146,2025-11-13 03:49:30.227951,55.84,USD,MX,UTILITY_BILL,ONLINE,D0213,0
T0000425,C00467,2025-10-04 08:57:31.227951,32.07,USD,CA,TRAVEL,ATM,D0358,0
T0000426,C00085,2025-10-15 03:39:24.227951,22.08,USD,US,ATM_WITHDRAWAL,POS,D0371,0
T0000427,C00247,2025-09-14 13:14:24.227951,94.02,USD,US,TRAVEL,POS,D0262,0
T0000428,C00067,2025-09-09 03:17:24.227951,15.19,USD,CA,TRAVEL,ONLINE,D0342,0
T0000429,C00175,2025-09-14 20:53:25.227951,24.81,USD,IN,ELECTRONICS,POS,D0179,0
T0000430,C00232,2025-09-29 22:19:24.227951,32.77,USD,US,ELECTRONICS,ATM,D0108,0
T0000431,C00431,2025-11-25 11:56:51.227951,43.49,USD,US,RESTAURANT,ONLINE,D0167,0
T0000432,C00234,2025-09-29 05:23:12.227951,19.53,USD,GB,GROCERIES,POS,D0226,0
T0000433,C00276,2025-10-13 06:25:27.227951,58.47,USD,US,RESTAURANT,MOBILE,D0314,0
T0000434,C00249,2025-12-02 03:27:48.227951,9.04,USD,GB,GROCERIES,ONLINE,D0068,0
T0000435,C00114,2025-11-18 16:50:00.227951,70.75,USD,DE,RESTAURANT,MOBILE,D0046,0
T0000436,C00177,2025-10-26 19:24:19.227951,9.78,USD,US,GROCERIES,ONLINE,D0326,0
T0000437,C00007,2025-09-12 03:19:17.227951,22.81,USD,US,RESTAURANT,ONLINE,D0048,0
T0000438,C00200,2025-11-29 09:29:36.227951,25.14,USD,US,RESTAURANT,POS,D0235,0
T0000439,C00167,2025-11-09 16:28:37.227951,9.55,USD,IN,GROCERIES,POS,D0399,0
T0000440,C00382,2025-10-17 01:01:23.227951,73.79,USD,DE,CLOTHING,MOBILE,D0036,0
T0000441,C00450,2025-09-16 07:44:38.227951,3.64,USD,US,UTILITY_BILL,POS,D0142,0
T0000442,C00342,2025-10-16 18:45:18.227951,14.88,USD,CN,RESTAURANT,ATM,D0102,0
T0000443,C00239,2025-11-08 12:51:03.227951,33.37,USD,US,GROCERIES,ONLINE,D0136,0
T0000444,C00295,2025-11-04 01:15:17.227951,3.12,USD,US,UTILITY_BILL,ONLINE,D0350,0
T0000445,C00245,2025-09-18 08:14:20.227951,12.57,USD,CA,ELECTRONICS,ONLINE,D0119,0
T0000446,C00418,2025-09-11 12:25:29.227951,7.4,USD,US,RESTAURANT,POS,D0079,0
T0000447,C00349,2025-09-29 15:09:31.227951,20.37,USD,IN,ELECTRONICS,POS,D0214,0
T0000448,C00499,2025-11-14 12:40:52.227951,21.99,USD,US,ONLINE_SUBSCRIPTION,MOBILE,D0209,0
T0000449,C00062,2025-11-26 22:37:30.227951,31.11,USD,DE,GROCERIES,ONLINE,D0279,0
T0000450,C00270,2025-12-03 20:45:36.227951,73.09,USD,US,GROCERIES,ONLINE,D0051,0
T0000451,C00353,2025-11-12 16:44:41.227951,18.21,USD,GB,TRAVEL,ATM,D0251,0
T0000452,C00464,2025-10-31 04:19:53.227951,21.89,USD,US,ATM_WITHDRAWAL,ATM,D0015,0
T0000453,C00050,2025-10-26 02:50:00.227951,35.85,USD,CA,ATM_WITHDRAWAL,ONLINE,D0168,0
T0000454,C00011,2025-09-22 23:46:03.227951,5.55,USD,IN,CRYPTO_EXCHANGE,POS,D0038,0
T0000455,C00248,2025-11-24 23:36:16.227951,18.35,USD,US,RESTAURANT,POS,D0388,0
T0000456,C00083,2025-11-08 19:08:27.227951,4.98,USD,IN,RESTAURANT,POS,D0016,0
T0000457,C00037,2025-11-10 14:58:59.227951,9.54,USD,DE,GROCERIES,ONLINE,D0379,0
T0000458,C00157,2025-11-13 03:30:32.227951,39.45,USD,US,CLOTHING,ONLINE,D0130,0
T0000459,C00394,2025-10-23 00:21:54.227951,25.7,USD,GB,ONLINE_SUBSCRIPTION,ATM,D0398,0
T0000460,C00414,2025-09-13 03:32:52.227951,23.06,USD,US,RESTAURANT,POS,D0115,0
T0000461,C00138,2025-09-21 18:27:45.227951,16.21,USD,CN,CLOTHING,MOBILE,D0014,0
T0000462,C00477,2025-09-12 02:08:06.227951,37.76,USD,US,GROCERIES,POS,D0394,0
T0000463,C00166,2025-09-24 20:48:54.227951,132.45,USD,CN,CLOTHING,ONLINE,D0232,0
T0000464,C00078,2025-10-09 23:12:38.227951,60.64,USD,US,GROCERIES,ONLINE,D0276,0
T0000465,C00106,2025-11-23 04:51:11.227951,195.87,USD,US,CLOTHING,POS,D0068,0
T0000466,C00349,2025-09-12 06:48:03.227951,66.87,USD,US,RESTAURANT,ONLINE,D0027,0
T0000467,C00496,2025-11-22 16:33:56.227951,9.49,USD,CN,GROCERIES,POS,D0023,0
T0000468,C00273,2025-11-21 21:18:13.227951,1.27,USD,US,CLOTHING,ONLINE,D0318,0
T0000469,C00444,2025-10-20 01:28:58.227951,20.36,USD,GB,UTILITY_BILL,POS,D0332,0
T0000470,C00473,2025-09-10 17:14:31.227951,78.95,USD,DE,ATM_WITHDRAWAL,ONLINE,D0274,0
T0000471,C00382,2025-09-29 18:13:40.227951,30.11,USD,US,ELECTRONICS,ONLINE,D0185,0
T0000472,C00214,2025-10-05 11:33:46.227951,62.82,USD,US,RESTAURANT,POS,D0060,0
T0000473,C00404,2025-11-23 13:12:28.227951,87.35,USD,DE,GROCERIES,ONLINE,D0339,0
T0000474,C00049,2025-09-27 10:32:22.227951,26.07,USD,US,GROCERIES,POS,D0305,0
T0000475,C00089,2025-12-03 21:47:05.227951,46.27,USD,CN,TRAVEL,POS,D0237,0
T0000476,C00172,2025-11-13 02:35:06.227951,2.57,USD,US,GROCERIES,ONLINE,D0396,0
T0000477,C00486,2025-09-29 05:54:58.227951,10.06,USD,GB,GROCERIES,ONLINE,D0238,0
T0000478,C00111,2025-11-16 08:46:03.227951,19.35,USD,US,ATM_WITHDRAWAL,ATM,D0099,0
T0000479,C00264,2025-10-26 02:09:27.227951,27.77,USD,CA,RESTAURANT,MOBILE,D0273,0
T0000480,C00455,2025-12-02 18:34:40.227951,14.12,USD,US,CLOTHING,ONLINE,D0043,0
T0000481,C00195,2025-09-27 08:44:19.227951,13.63,USD,MX,GROCERIES,MOBILE,D0050,0
T0000482,C00050,2025-09-23 21:06:03.227951,17.91,USD,DE,GROCERIES,MOBILE,D0290,0
T0000483,C00054,2025-09-12 05:41:00.227951,9.98,USD,US,ONLINE_SUBSCRIPTION,ATM,D0331,0
T0000484,C00446,2025-11-09 17:05:58.227951,4.34,USD,US,RESTAURANT,ONLINE,D0382,0
T0000485,C00030,2025-10-28 22:30:34.227951,39.2,USD,US,ELECTRONICS,ATM,D0399,0
T0000486,C00250,2025-09-20 11:54:12.227951,3.82,USD,CN,CLOTHING,ONLINE,D0229,0
T0000487,C00030,2025-09-10 11:27:44.227951,16.72,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0263,0
T0000488,C00311,2025-11-09 21:07:44.227951,26.61,USD,DE,TRAVEL,ONLINE,D0215,0
T0000489,C00013,2025-10-30 14:50:48.227951,3.87,USD,DE,RESTAURANT,ONLINE,D0349,0
T0000490,C00278,2025-11-06 04:12:49.227951,8.16,USD,US,ONLINE_SUBSCRIPTION,POS,D0293,0
T0000491,C00450,2025-11-19 12:44:05.227951,78.0,USD,IN,ONLINE_SUBSCRIPTION,POS,D0179,0
T0000492,C00419,2025-11-22 19:56:11.227951,3.12,USD,US,CLOTHING,POS,D0021,0
T0000493,C00392,2025-09-18 22:21:30.227951,62.41,USD,US,ELECTRONICS,MOBILE,D0202,0
T0000494,C00493,2025-09-27 04:43:02.227951,4.38,USD,CN,RESTAURANT,ATM,D0153,0
T0000495,C00419,2025-11-14 14:04:30.227951,7.71,USD,CN,GROCERIES,ONLINE,D0383,0
T0000496,C00094,2025-10-12 06:04:50.227951,54.36,USD,IN,UTILITY_BILL,ATM,D0209,0
T0000497,C00496,2025-10-25 18:19:45.227951,42.09,USD,US,ATM_WITHDRAWAL,ONLINE,D0014,0
T0000498,C00314,2025-11-06 12:46:29.227951,43.34,USD,CN,ATM_WITHDRAWAL,POS,D0022,0
T0000499,C00300,2025-11-29 16:37:17.227951,8.78,USD,CN,CLOTHING,ONLINE,D0185,0
T0000500,C00342,2025-10-13 20:09:20.227951,3.18,USD,US,GROCERIES,POS,D0334,0
T0000501,C00181,2025-09-19 04:27:36.227951,6.12,USD,US,CLOTHING,POS,D0066,0
T0000502,C00200,2025-10-26 18:13:32.227951,38.94,USD,US,ONLINE_SUBSCRIPTION,MOBILE,D0061,0
T0000503,C00482,2025-11-27 06:28:45.227951,36.02,USD,CA,ATM_WITHDRAWAL,ONLINE,D0248,0
T0000504,C00309,2025-11-02 14:09:42.227951,43.04,USD,DE,GROCERIES,MOBILE,D0234,0
T0000505,C00088,2025-11-15 09:25:43.227951,19.38,USD,US,GROCERIES,ONLINE,D0203,0
T0000506,C00001,2025-10-15 09:21:33.227951,79.66,USD,CN,RESTAURANT,ONLINE,D0150,0
T0000507,C00024,2025-12-02 08:30:55.227951,9.96,USD,GB,RESTAURANT,POS,D0217,0
T0000508,C00122,2025-10-20 23:54:28.227951,17.78,USD,GB,UTILITY_BILL,POS,D0277,0
T0000509,C00497,2025-09-08 07:32:57.227951,25.76,USD,MX,CLOTHING,POS,D0247,0
T0000510,C00308,2025-11-06 02:36:48.227951,91.99,USD,US,CLOTHING,ONLINE,D0159,0
T0000511,C00239,2025-09-09 18:34:08.227951,110.69,USD,US,ONLINE_SUBSCRIPTION,MOBILE,D0007,0
T0000512,C00330,2025-10-26 05:50:34.227951,20.31,USD,US,ATM_WITHDRAWAL,ONLINE,D0248,0
T0000513,C00131,2025-11-07 18:23:18.227951,119.38,USD,US,GROCERIES,MOBILE,D0011,0
T0000514,C00144,2025-11-20 07:39:14.227951,133.36,USD,GB,RESTAURANT,POS,D0178,0
